"","player_name","meanhorizontal","meanvertical","meanspinrate"
"1","Abreu, Bryan",0.951067961165049,-0.630291262135922,2943.66019417476
"2","Adon, Joan",0.65,-0.852290909090909,2263.05090909091
"3","Anderson, Ian",0.0529649595687331,-0.234797843665768,1873.54177897574
"4","Barlow, Scott",1.35005361930295,-0.730750670241287,2512.76407506702
"5","Bassitt, Chris",1.24426433915212,-1.14167082294264,2330.30174563591
"6","Bednar, David",0.692620967741935,-0.877701612903226,2436.00806451613
"7","Beede, Tyler",0.724552845528455,-1.03308943089431,2060.19512195122
"8","Bird, Jake",1.19190909090909,-0.750090909090909,2832.23636363636
"9","Blackburn, Paul",0.703483870967742,-1.37387096774194,2604.79677419355
"10","Bradish, Kyle",0.484396887159533,-1.10591439688716,2517.12451361868
"11","Brubaker, JT",0.540759162303665,-0.681780104712042,2812.55235602094
"12","Bundy, Dylan",0.682727272727273,-0.891038961038961,2147.66233766234
"13","Burnes, Corbin",0.813864013266998,-0.542553897180763,2760.76948590381
"14","Bush, Matt",0.70396875,-0.8309375,2480.015625
"15","Cabrera, Edward",0.746078431372549,-0.489137254901961,2430.67843137255
"16","Carrasco, Carlos",0.617450980392157,-0.414607843137255,2652.83333333333
"17","Castellanos, Humberto",0.972201257861635,-0.548490566037736,2406.06289308176
"18","Chacín, Jhoulys",1.22417525773196,-0.0957216494845361,2563.79896907217
"19","Civale, Aaron",0.977897196261682,-1.47046728971963,2970.57943925234
"20","Contreras, Roansy",0.746784140969163,-1.03176211453744,2727.37444933921
"21","Crawford, Kutter",0.767853881278539,-1.16735159817352,2270.54337899543
"22","Crismatt, Nabil",1.11486111111111,-1.09740740740741,2227.08333333333
"23","Darvish, Yu",0.956776859504132,-1.20438016528926,2634.80991735537
"24","Davies, Zach",0.908832116788321,-1.0443795620438,2580.43795620438
"25","De Jong, Chase",0.524200743494424,-1.14762081784387,2557.45724907063
"26","Dunn, Justin",1.22803571428571,-0.0282142857142857,2365.4375
"27","Duran, Jhoan",0.251277258566978,-0.575358255451713,2660.2492211838
"28","Edwards Jr., Carl",0.662819383259912,-0.824537444933921,2119.87665198238
"29","Eflin, Zach",1.0094693877551,-0.431632653061225,2384.77142857143
"30","Eovaldi, Nathan",0.804751552795031,-0.780341614906832,2060.58385093168
"31","Espino, Paolo",1.09323711340206,-1.50290721649485,3005.88453608247
"32","Fedde, Erick",1.22857553956835,-0.174676258992806,2389.44172661871
"33","Feltner, Ryan",0.68425,-0.7945625,2547.93125
"34","Garcia, Luis",0.487698412698413,-0.898174603174603,2577.11111111111
"35","García, Rony",0.654838709677419,0.0315770609318996,2342.76702508961
"36","García, Yimi",0.954857142857143,-0.2012,2695.33714285714
"37","Germán, Domingo",0.110272952853598,-0.283870967741935,2617.46401985112
"38","Gibson, Kyle",0.610331491712707,-0.728895027624309,2467.00552486188
"39","Gonsolin, Tony",0.273096234309623,-1.00322175732218,2569.53138075314
"40","Goudeau, Ashton",0.673047619047619,-0.882,2301.05714285714
"41","Gray, Josiah",0.167784711388456,-0.467691107644306,2490.01248049922
"42","Gray, Sonny",1.20055066079295,-1.17775330396476,2834.12555066079
"43","Greinke, Zack",1.04495670995671,-0.931753246753247,2432.79004329004
"44","Grove, Michael",0.669338235294118,-1.07294117647059,2558.88235294118
"45","Heasley, Jonathan",0.506535947712418,-1.28928104575163,2615.30065359477
"46","Helsley, Ryan",0.539142857142857,-0.957619047619048,2540.8380952381
"47","Hendricks, Kyle",1.143125,-1.231375,2983.05
"48","Herget, Jimmy",1.41092936802974,0.273494423791822,2732.04832713755
"49","Houser, Adrian",0.555348837209302,-1.14376744186047,1983.60465116279
"50","Hudson, Dakota",0.617147540983607,-0.387901639344262,2420.54754098361
"51","Johnson, Pierce",0.820697674418605,-0.380116279069767,2881.25
"52","Kaprielian, James",0.609462365591398,-0.700358422939068,2496.29032258065
"53","Karinchak, James",-0.139014084507042,-0.719823943661972,2397.91901408451
"54","Keller, Mitch",0.931809290953545,-1.27017114914425,2576.03422982885
"55","Kelley, Trevor",0.74017094017094,-0.116837606837607,2551.23931623932
"56","Kelly, Merrill",0.759273607748184,-0.848377723970944,2549.41404358354
"57","Kirby, George",0.823273381294964,-0.957841726618705,2176.79496402878
"58","Kluber, Corey",1.37654708520179,0.101778774289985,2525.52316890882
"59","Kopech, Michael",0.664660194174757,-0.592281553398058,2398.47572815534
"60","Kremer, Dean",0.925690376569038,-1.22891213389121,2696.96652719665
"61","Lange, Alex",0.0530392156862745,-0.453549019607843,2186.36862745098
"62","Leiter Jr., Mark",0.630220994475138,-1.40226519337017,2264.27624309392
"63","Loáisiga, Jonathan",0.773311688311688,0.296688311688312,2623.7987012987
"64","Lugo, Seth",0.893208556149733,-1.43451871657754,3252.36631016043
"65","Lyles, Jordan",0.631425,-1.21035,2432.805
"66","Lynn, Lance",0.874393063583815,-0.120867052023121,2497.18497109827
"67","López, Pablo",0.914765957446809,-0.80663829787234,2494.85531914894
"68","Manning, Matt",0.745384615384615,-0.907019230769231,2282.39423076923
"69","Martin, Davis",0.673,-0.949090909090909,2626.88181818182
"70","Martinez, Nick",0.2,-1.41791208791209,2604.67399267399
"71","Maton, Phil",1.65967930029155,-0.710524781341108,2997.61224489796
"72","McKenzie, Triston",0.658392857142857,-0.662808441558442,2197.94318181818
"73","Mikolas, Miles",0.724180704441041,-1.27825421133231,2554.81316998469
"74","Morton, Charlie",1.29303085299456,-0.781842105263158,3068.25317604356
"75","Musgrove, Joe",0.796783733826248,-1.14323475046211,2721.77449168207
