"","player_name","pitch_type","meanxrelease","meanyrelease","meanspinrate","meanvelocity"
"220","Giolito, Lucas","FF",-1.38857469512195,6.3559375,2172.13719512195,92.5981707317073
"221","Givens, Mychal","FF",-2.65735459662289,4.68757973733583,2424.69418386492,93.4356472795497
"222","Gonsolin, Tony","FF",-0.909351969504447,6.25700127064803,2326.22871664549,93.1067344345616
"223","González, Chi Chi","FF",-2.02215517241379,5.89293103448276,2283.22413793103,92.6465517241379
"224","Gott, Trevor","FC",-3.01875486381323,5.22677042801556,2258.45914396887,91.5198443579767
"225","Gott, Trevor","FF",-3.03616,5.19692,2201.38,95.1928
"226","Gott, Trevor","SI",-3.09271084337349,5.14246987951807,2033.13253012048,95.0759036144578
"227","Goudeau, Ashton","FF",-2.06230392156863,6.50612745098039,2066.07843137255,92.3848039215686
"228","Graterol, Brusdar","FC",-1.69650537634409,6.04166666666667,2320.90860215054,95.6284946236559
"229","Graterol, Brusdar","SI",-1.58086805555556,6.17625,2047.80902777778,99.7482638888889
"230","Graveman, Kendall","FF",-1.1109756097561,5.6949593495935,2372.73983739837,96.5747967479675
"231","Graveman, Kendall","SI",-1.04269662921348,5.73680898876404,2228.36179775281,96.4516853932584
"232","Gray, Jon","FF",-1.97481765834933,5.46782149712092,2015.50479846449,95.892226487524
"233","Gray, Josiah","FF",-1.4802371541502,5.48586956521739,2216.36660079051,94.3902173913043
"234","Gray, Sonny","FF",-0.903629489603024,5.46538752362949,2540.45368620038,92.1086956521739
"235","Gray, Sonny","SI",-0.791280991735537,5.46661157024793,2438.17561983471,92.0487603305785
"236","Green, Chad","FF",-1.7338,6.11966666666667,2409.58666666667,94.6046666666667
"237","Greene, Hunter","FF",-2.35644614079729,6.00021204410517,2367.51145038168,98.9138252756573
"238","Greinke, Zack","FC",-1.83020408163265,6.23355685131195,2372.30029154519,85.8067055393586
"239","Greinke, Zack","FF",-1.71817869415808,6.25630011454754,2285.5040091638,89.1515463917526
"240","Grimm, Justin","FF",-1.76543859649123,6.14342105263158,2113.50877192982,92.619298245614
"241","Grove, Michael","FF",-1.39709543568465,5.99514522821577,2182.27800829876,94.3709543568465
"242","Gsellman, Robert","SI",-1.65147826086957,5.4675652173913,1935.67826086957,92.6252173913043
"243","Guerra, Javy","SI",-1.545,5.49571428571429,2133.86813186813,97.2142857142857
"244","Gustave, Jandel","SI",-1.61822641509434,5.54992452830189,2379.13962264151,95.8966037735849
"245","Gutierrez, Vladimir","FF",-2.20426470588235,5.15129411764706,2139.56764705882,92.8085294117647
"246","Harvey, Hunter","FF",-1.70710116731518,6.09852140077821,2028.29571984436,98.2898832684825
"247","Head, Louis","FF",-2.22600917431193,5.24243119266055,2172.65596330275,93.5995412844037
"248","Heasley, Jonathan","FF",-1.45039072039072,6.08791208791209,2321.65445665446,93.3672771672772
"249","Helsley, Ryan","FF",-0.415257548845471,6.0314920071048,2644.85612788632,99.6516873889876
"250","Hembree, Heath","FF",-0.800926829268293,5.70658536585366,2319.79024390244,94.169756097561
"251","Hendricks, Kyle","FF",-2.27114525139665,6.16159217877095,2020.32960893855,86.8796089385475
"252","Hendricks, Kyle","SI",-2.1715625,6.23790865384615,1889.58173076923,86.4850961538462
"253","Hendriks, Liam","FF",-1.60067944250871,5.91060975609756,2398.02961672474,97.5608013937282
"254","Herget, Jimmy","SI",-2.22343971631206,4.9236524822695,2250.97872340426,90.3783687943262
"255","Hernández, Carlos","FF",-1.08346153846154,6.12147773279352,2365.15384615385,96.7024291497976
"256","Hernández, Elieser","FF",-1.90893842887473,5.2676008492569,2094.63694267516,91.5774946921444
"257","Hernández, Jonathan","SI",-1.47348837209302,5.45674418604651,2239.21860465116,98.0088372093023
"258","Hicks, Jordan","SI",-2.08962536023055,6.01229106628242,2036.71037463977,99.378962536023
"259","Hill, Garrett","FF",-2.59383292383292,5.3563144963145,2154.03685503685,91.9734643734644
"260","Hill, Garrett","SI",-2.59746192893401,5.33284263959391,2131.81218274112,91.6441624365482
"261","Hjelle, Sean","SI",-1.52189723320158,6.2600395256917,1978.98023715415,93.800395256917
"262","Hoeing, Bryan","SI",-2.89076086956522,5.81739130434783,1979.40760869565,93.1282608695652
"263","Hoffman, Jeff","FF",-2.37797266514806,6.04703872437358,2456.5125284738,94.2205011389522
"264","Holderman, Colin","SI",-1.60555555555556,5.98954545454545,2172.79797979798,96.0424242424242
"265","Holmes, Clay","SI",-0.90527528809219,6.35477592829706,2208.25736235595,97.0087067861716
"266","Houck, Tanner","FF",-2.86513888888889,5.22949074074074,2136.61111111111,95.2444444444444
"267","Houck, Tanner","SI",-2.79275735294118,5.29058823529412,2046.74632352941,94.5113970588235
"268","Houser, Adrian","FF",-0.972286585365854,6.14573170731707,2214.42073170732,94.2801829268293
"269","Houser, Adrian","SI",-1.18384965831435,5.92678815489749,2077.05011389522,93.7618451025057
"270","Howard, Spencer","FC",-1.98759183673469,6.19779591836735,2161.89387755102,84.7261224489796
"271","Howard, Spencer","FF",-2.10752873563218,6.13718390804598,2143.90229885057,94.3658045977011
"272","Hudson, Dakota","FF",-1.83627192982456,6.05425438596491,2162.31578947368,91.3989035087719
"273","Hudson, Dakota","SI",-1.7502641509434,6.15540880503145,2058.31572327044,91.9381132075472
"274","Hudson, Daniel","FF",-2.77867298578199,5.40909952606635,2407.69668246446,96.9649289099526
"275","Hunter, Tommy","FC",-1.76465838509317,6.01726708074534,2422.95652173913,91.3366459627329
"276","Hunter, Tommy","SI",-1.5536,6.10272,2376.128,93.2192
"277","Hutchison, Drew","FF",-2.55252413793103,6.18891034482759,2257.71310344828,92.4455172413793
"278","Hutchison, Drew","SI",-2.49945273631841,6.19666666666667,2301.71144278607,92.6731343283582
"279","Iglesias, Raisel","FF",-1.72902912621359,5.51116504854369,2318.32686084142,95.0080906148867
"280","Iglesias, Raisel","SI",-2.20796610169492,5.19525423728814,2321.13559322034,94.8333333333333
"281","Jackson, Zach","FF",-0.685479166666667,6.860875,2121.37916666667,94.456875
"282","Jameson, Drey","FF",-1.84385826771654,5.74385826771654,2234.09448818898,95.9
"283","Jameson, Drey","SI",-2.11776699029126,5.5778640776699,2085.38834951456,94.3660194174757
"284","Jansen, Kenley","FC",-1.20571207430341,6.72272445820433,2567.12229102167,92.2323529411765
"285","Jansen, Kenley","SI",-1.01676991150442,6.66243362831858,2231.12389380531,93.6225663716814
"286","Javier, Cristian","FF",-1.62075816993464,5.64942483660131,2354.4568627451,93.8133333333333
"287","Jax, Griffin","FF",-0.876410256410256,5.7025641025641,2390.53076923077,95.3953846153846
"288","Jefferies, Daulton","FC",-2.78661290322581,6.00177419354839,2159.71774193548,89.6
"289","Jefferies, Daulton","SI",-2.70966666666667,6.03719047619048,2056.83333333333,92.5338095238095
"290","Jiménez, Dany","FF",-0.264754901960784,6.36137254901961,2216.46568627451,93.9421568627451
"291","Jiménez, Joe","FF",-2.33366834170854,5.80358458961474,2461.12227805695,95.7259631490787
"292","Johnson, Pierce","FF",-1.99556603773585,5.94622641509434,2171.87735849057,94.8575471698113
"293","Junis, Jakob","SI",-1.8111013986014,5.7541958041958,2191.49475524476,91.8840909090909
"294","Kaprielian, James","FF",-2.54104587155963,6.15050458715596,2006.51009174312,93.9708256880734
"295","Kaprielian, James","SI",-2.79745901639344,5.9744262295082,1930.96721311475,94.4229508196721
"296","Karinchak, James","FF",0.155547619047619,6.71969047619048,2349.24047619048,95.192619047619
"297","Keller, Brad","FF",-1.49951432129514,6.26211706102117,2408.9701120797,94.5166874221669
"298","Keller, Brad","SI",-1.54068311195446,6.2380265654649,2194.87286527514,93.3971537001897
"299","Keller, Mitch","FF",-1.94880410022779,5.98882687927107,2421.55808656036,95.5108200455581
"300","Keller, Mitch","SI",-1.90873310810811,6.00136824324324,2369.15540540541,94.4047297297297
"301","Kelley, Trevor","SI",-4.29328813559322,3.49671186440678,2220.75254237288,89.8877966101695
"302","Kelly, Joe","SI",-1.6407063197026,5.38695167286245,2178.69888475836,97.8970260223048
"303","Kelly, Merrill","FC",-1.76001779359431,5.50275800711744,2338.03380782918,90.9149466192171
"304","Kelly, Merrill","FF",-1.71459731543624,5.47286353467562,2358.19798657718,92.6152125279642
"305","Kelly, Merrill","SI",-1.63429942418426,5.51293666026871,2206.113243762,92.6153550863724
"306","Kelly, Zack","FF",-2.98692307692308,5.69105769230769,2145.25,94.5769230769231
"307","Kennedy, Ian","FF",-1.40492917847025,5.38811614730878,2447.25495750708,93.3587818696884
"308","Kilian, Caleb","SI",-1.35621359223301,5.67961165048544,2015.29126213592,93.6067961165049
"309","Kimbrel, Craig","FF",-2.90425474254743,4.71421409214092,2263.92818428184,95.7720867208672
"310","King, Michael","FF",-2.30724137931034,5.8051724137931,2432.76436781609,96.4316091954023
"311","King, Michael","SI",-2.46077192982456,5.54371929824561,2375.08421052632,95.521052631579
"312","Kinley, Tyler","FF",-0.840755813953488,6.6118023255814,2244.56395348837,95.381976744186
"313","Kirby, George","FC",-1.62329411764706,5.68850980392157,2148.63921568627,88.2776470588235
"314","Kirby, George","FF",-1.41040084388186,5.88185654008439,2179.39873417722,95.3021097046414
"315","Kirby, George","SI",-1.25486274509804,5.91372549019608,2235.49411764706,94.7380392156863
"316","Kittredge, Andrew","SI",-1.12283018867925,6.05122641509434,2339.03773584906,95.1707547169811
"317","Kluber, Corey","FC",-1.85406436233611,5.32063170441001,2462.89988081049,86.2997616209773
"318","Kluber, Corey","SI",-1.81560121765601,5.30523592085236,2075.28310502283,88.88599695586
"319","Knebel, Corey","FF",-1.62027027027027,6.00697297297297,2368.79279279279,95.6410810810811
"320","Knehr, Reiss","FF",-1.31889830508475,5.55169491525424,2387.05084745763,93.1415254237288
"321","Kopech, Michael","FF",-2.09232876712329,5.86666398066076,2529.36261079774,94.8687348912168
"322","Kowar, Jackson","FF",-1.50724137931034,5.9948275862069,2259.2,95.7510344827586
"323","Krehbiel, Joey","FC",-1.58389891696751,5.72310469314079,2465.06137184116,86.3339350180505
"324","Krehbiel, Joey","FF",-1.34053097345133,5.87519174041298,2175.07079646018,94.3716814159292
"325","Kremer, Dean","FC",-2.42271214642263,5.99635607321131,2477.88019966722,87.9973377703827
"326","Kremer, Dean","FF",-2.59167974882261,5.81021978021978,2234.51491365777,93.5106750392465
"327","Kremer, Dean","SI",-2.66711764705882,5.67358823529412,2139.37647058824,91.714705882353
"328","Kuhl, Chad","SI",-2.33276,5.62482,2128.877,92.779
"329","Kuhnel, Joel","FF",-2.35266375545852,5.95008733624454,2230.26200873362,96.1960698689956
"330","Kuhnel, Joel","SI",-2.38907692307692,5.98965384615385,2235.08461538462,96.0465384615385
"331","Lambert, Jimmy","FF",-1.00788300835655,6.11805013927577,2220.58774373259,94.3142061281337
"332","Lamet, Dinelson","FF",-1.54281954887218,6.12101503759398,2404.02631578947,95.3778195488722
"333","Lange, Alex","SI",-2.50459731543624,5.7086577181208,2221.23154362416,96.2046979865772
"334","Law, Derek","FC",-1.3919209039548,6.35305084745763,2366.12994350282,90.7011299435028
